wienerW1,wienerW2,apodizationRadius,hifiDenominatorScaleW1,hifiDenominatorScaleW2,score,expandedToCenterRms,sidebandMeanToCenterRms,sidebandMinToCenterRms,sidebandBalance,totalEnergyRatioToInput,p99GainRatioToInput
0.2,0.015,0.75,0.8,1.2,1.03315570314047,0.180261484434561,0.19922102883963,0.19486549004186,0.978137153376132,0.274716110227447,0.233338000256308
0.2,0.015,1,1,1.2,1.03226412676811,0.25006795982383,0.275344343232368,0.269140940267101,0.977470381659407,0.182741868558468,0.25315828472052
0.15,0.04,1,0.8,0.8,1.03106704988846,0.232608922532324,0.257968837511562,0.252497161942758,0.978789393239954,0.648017975045859,0.451826624712765
0.2,0.03,1.75,0.8,0.8,1.03077919742239,0.19372673828338,0.213893173721475,0.209175730471536,0.977944862999315,0.620822806479937,0.374094785208435
0.15,0.1,1,1,1.2,1.03026269355052,0.178185562701071,0.197914254544801,0.19372641610506,0.978840137364677,0.18093097001476,0.195052424975238
0.15,0.1,1.25,1.2,0.8,1.02953466484673,0.178270172536215,0.197705123514091,0.193455738147102,0.97850644792882,0.282677290412334,0.245717693119023
0.2,0.06,1.25,1,1.2,1.02953102551643,0.178480092480006,0.197705684495582,0.19344556033908,0.978452191866051,0.177820066798401,0.190188301840367
0.2,0.04,1.5,0.8,1,1.02939208976243,0.178854294351688,0.197716295754802,0.193394340038185,0.978140619618036,0.395264905108161,0.280583354787448
0.15,0.03,1.5,0.6,1.2,1.02933305586154,0.249958326762733,0.275817747160133,0.269719297942134,0.977889569178236,0.509525252636654,0.422004995734527
0.2,0.02,1.75,0.6,1.2,1.02855471330122,0.179871719002355,0.197901967840822,0.193408149086252,0.977292703030704,0.47752280307101,0.305111897642245
0.15,0.04,0.75,0.6,1.2,1.02812758486895,0.178000089513562,0.197851927205021,0.193736674863034,0.979200342396854,0.49618360310699,0.312889492495729
0.2,0.02,1.5,1,0.8,1.02725797270014,0.251368659555089,0.277018874290178,0.270825767071111,0.977643735521862,0.411550827515325,0.381233873436875
0.2,0.04,1.25,0.8,1.2,1.02702685356973,0.177928199945158,0.196783992564466,0.192503010704681,0.97824527389654,0.274454685788245,0.231991480480726
0.15,0.1,1.25,1,1,1.02657784278524,0.177279442534503,0.19658993400534,0.192363907745507,0.978503343616165,0.259958488826891,0.234044477066851
0.2,0.015,0.75,0.8,1,1.02617892268861,0.177667339981546,0.196463384142266,0.192188143020304,0.978238992774011,0.395284765265016,0.276719354884515
0.2,0.02,1,0.8,0.8,1.0260390152057,0.190411347613351,0.210373013139218,0.2057629716988,0.97808634590708,0.620210640757367,0.366634004680255
0.2,0.06,1.5,1,1,1.02494834370127,0.177064844425576,0.196008680226847,0.191754470836382,0.97829581125927,0.255800420468104,0.22776265417583
0.2,0.03,1.5,0.8,0.8,1.02443900206809,0.189532728585578,0.209367514214155,0.204769270790216,0.978037455136254,0.619941676621637,0.366875664991976
0.15,0.06,0.75,0.8,1,1.02440728305471,0.175691101539515,0.195660694779512,0.191641817537876,0.979459966417041,0.405862775435143,0.284542420277362
0.15,0.04,1,0.8,1.2,1.02435561814435,0.252272317899978,0.279484293351967,0.273514994492583,0.978641737652616,0.290405404954008,0.323273538982288
0.2,0.03,1,0.8,1,1.0236548727984,0.17666590840997,0.195507569183409,0.191281201466995,0.978382587773627,0.395146155240532,0.275527350656222
0.15,0.06,1,0.8,0.8,1.02313828582781,0.190363701065445,0.211368335563301,0.206900792045743,0.978863704889137,0.636675079675671,0.383387785652373
0.15,0.1,1.75,0.8,1.2,1.02310518792849,0.176448393006357,0.195360323899396,0.191103411564104,0.978209944320711,0.28048245567961,0.241927876542164
0.2,0.015,1.25,0.6,1.2,1.02293590687624,0.177936596998536,0.195707400509061,0.191251740448881,0.977233052768622,0.477185605934675,0.302468921824469
0.2,0.03,0.75,1,0.8,1.01966752834591,0.17463488254727,0.194026172580166,0.189975504092864,0.979123082038697,0.400194529110765,0.275838054086025
0.2,0.04,1.75,1.2,1.2,1.01829502289137,0.253702864204252,0.280267734860277,0.274127328100052,0.97809092522446,0.128280234124458,0.215678151340697
0.2,0.02,1.25,1,1.2,1.01767143827862,0.253766517611197,0.279515472469019,0.273237584234505,0.977540104742466,0.183064805175462,0.256708640005053
0.2,0.02,1.5,0.6,1.2,1.01732750347316,0.175889782790805,0.193620051460354,0.189241841857374,0.977387622976249,0.476927606967267,0.299174153474646
0.15,0.06,1,0.6,1.2,1.01720171397973,0.174794320097806,0.193929529858647,0.18980942593956,0.978754633592467,0.495007623868964,0.311965048666679
0.15,0.04,0.75,1,1.2,1.01708244388149,0.254201834307019,0.282510784969873,0.276649505020826,0.979252898434755,0.187349504854178,0.261909252570403
0.15,0.1,1.5,0.8,1.2,1.01155727926534,0.172795047862011,0.191404516156699,0.187250771331045,0.9782986059626,0.280145607330196,0.237719088985316
0.2,0.03,1.25,0.8,0.8,1.01115109089614,0.182781912213097,0.202077369779141,0.197670106636337,0.978190219183767,0.618560539585578,0.355368860045631
0.15,0.1,0.75,1.2,1.2,1.01068755985564,0.171488263951792,0.191126941297538,0.187210000649991,0.979506077892757,0.125981880415504,0.157424132637465
0.2,0.03,1.25,1.2,1,1.01030939939128,0.255708772835178,0.282545730890749,0.276372562620477,0.978151613719981,0.18488363410734,0.260094914004422
0.2,0.03,1.5,1.2,0.8,1.01022773062559,0.25572213773259,0.282508919888125,0.276324677300584,0.978109566982914,0.288884872997896,0.324684608903804
0.2,0.04,1.25,0.8,1,1.01013079367974,0.172545716399792,0.190897689595314,0.186753573994198,0.978291431342614,0.394473800965805,0.271721980268429
0.2,0.02,0.75,0.8,1.2,1.00702081390281,0.171526035658876,0.189903783642764,0.185814281240895,0.978465397985111,0.274002751381374,0.223019826550844
0.15,0.03,1.75,0.6,1.2,1.00680153474059,0.25559813922274,0.281894335633978,0.275634635549604,0.977794161524048,0.510734314422647,0.43102374963211
0.2,0.06,1,1.2,0.8,1.00561902339798,0.17074159252305,0.189521906092368,0.185500794308218,0.978782865437255,0.279217889480271,0.231834765231532
0.15,0.1,1.75,1,0.8,1.00539648402835,0.171124281605762,0.189460881612482,0.18532402774308,0.978165129211931,0.40415163736013,0.285488039464663
0.2,0.06,1.25,1,1,1.00518567125411,0.170930766657252,0.189368249576315,0.185286270952358,0.978444228992506,0.255297401033655,0.220858532107612
0.2,0.02,1.75,1,0.8,1.004359670432,0.257087956686271,0.283173305017507,0.276815338302226,0.977547436136722,0.412541732661523,0.389399475932567
0.2,0.06,1.75,1,0.8,1.0039314196416,0.170786518301437,0.188981497962896,0.184857407490387,0.978177279167731,0.398524506728369,0.277310344401995
0.15,0.02,0.75,0.6,1,1.00359086980699,0.210266783370543,0.232890733883032,0.227899129157573,0.978566752561457,0.72247207724573,0.433341089057572
0.2,0.04,0.75,1,1.2,1.00346143151809,0.169912899350298,0.188853368970216,0.184922054851877,0.979183246029576,0.177582978073499,0.179740861969391
0.15,0.04,1.25,0.6,1,1.00337359211957,0.212701289393826,0.235392661094336,0.230303934189261,0.978381964495335,0.722932128183597,0.440005077832859
0.3,0.015,1.75,1.2,1.2,1.00295578146937,0.17170175576642,0.188592938615484,0.184250527632143,0.976974689427824,0.117741330434639,0.145439731907961
0.15,0.03,1,0.6,1,1.00229952514173,0.21910873300305,0.242497243907881,0.237266964625827,0.97843159288012,0.724834533428005,0.449441227331288
0.15,0.06,1.5,1,1,1.00151606138051,0.257949611483927,0.285727487384269,0.279586512402465,0.978507580639082,0.269881706370498,0.322059640689838
0.15,0.04,1.5,0.6,1,1.00123197472069,0.220542521031555,0.243866867040308,0.238557507161076,0.978228449220393,0.725060304817596,0.454728074121188
0.15,0.015,0.75,0.6,1,0.999983986318681,0.222770594057003,0.246256322872774,0.24088754095115,0.978198399704047,0.725663989645002,0.456888170053166
0.2,0.02,1.5,1,1,0.999891869899299,0.258186750241039,0.28431574021598,0.277918451063448,0.97749934932314,0.264125171324183,0.312857993875954
0.2,0.015,1.25,1,0.8,0.999447400347153,0.258285215528879,0.284325062453353,0.277907609888841,0.97742917029847,0.41264835676664,0.392099039736068
0.15,0.04,1.75,0.6,1,0.998216449297027,0.225413394962605,0.249126940909768,0.243679881632427,0.978135406562416,0.726418412685939,0.464035137253639
0.15,0.04,1,0.6,1,0.998006334684022,0.199006505151159,0.220572602728441,0.215866020409114,0.978661981310882,0.719387141154748,0.415108710603721
0.15,0.04,1.25,0.8,0.8,0.997697626544754,0.248652958651167,0.275336844472902,0.269418990931852,0.97850685928947,0.652265091204875,0.480479087725768
0.2,0.02,1.25,0.6,1.2,0.996065049560594,0.169485291957801,0.186727853326247,0.182534744474741,0.977544277531109,0.475995837198311,0.289709283702436
0.2,0.02,0.75,0.8,1,0.995926281758406,0.168434136399264,0.186584908362306,0.182586434773972,0.978570219727691,0.394202516249601,0.263624521527867
0.3,0.015,1.75,1.2,1,0.994600941705654,0.169306121478265,0.186058427198487,0.181791964833247,0.977069233415109,0.169430523055139,0.172205039195176
0.2,0.02,1,1.2,0.8,0.994031945287847,0.259726363043125,0.286874213363204,0.280585066498965,0.978076987852942,0.28932957553896,0.330419446887339
0.15,0.06,1.25,1.2,0.8,0.992694647646471,0.260158281396139,0.288515295627914,0.282374509015355,0.978715906208042,0.294272493681225,0.339697912588934
0.15,0.1,1,1.2,0.8,0.992652283937554,0.167267173645568,0.185764052659395,0.181821079253185,0.978774292712917,0.28166652349824,0.232680200610795
0.15,0.1,1.5,1,0.8,0.992443476398641,0.167603144762966,0.185647591843127,0.181610330027205,0.978253088144912,0.40369088131593,0.280362583627788
0.2,0.06,1,1,1.2,0.991911196183728,0.167216852154456,0.185500318807164,0.18155375473534,0.978724758549189,0.17718684853584,0.179621247888387
0.15,0.06,1,1.2,1,0.991841378745153,0.260410042008255,0.289130550975921,0.283052403456709,0.978977844096047,0.188484642955779,0.271196448370185
0.2,0.04,1.75,0.8,0.8,0.991599869485701,0.175467960129681,0.193948473407561,0.189698770034383,0.97808849279134,0.616751878258967,0.346193940663993
0.15,0.04,1.25,0.8,1,0.991192206956839,0.260481931205335,0.288274130900968,0.282056724858623,0.978432313635244,0.41962107442062,0.400199814296409
0.2,0.06,1.5,1,0.8,0.990676098367256,0.167216144128267,0.185118155250993,0.181094873452187,0.97826641156103,0.3980747638765,0.272291206305251
0.15,0.1,1.25,0.8,1.2,0.990163462107152,0.166905912557235,0.185023257599969,0.181035052867977,0.978444846427824,0.279615912008868,0.230790359244425
0.15,0.03,1.25,0.6,1,0.990031117412677,0.234441421584847,0.259062221644209,0.253400666037937,0.978145962115433,0.729121858995003,0.477506848884258
0.3,0.015,1.5,1.2,1.2,0.989131489245434,0.167869061519637,0.184478363655344,0.180248356728667,0.977070444236052,0.117606252465404,0.142586975222045
0.15,0.1,1,1,1,0.988805943984914,0.166321115756411,0.184698523349637,0.180777633064472,0.97877140426433,0.259038875368783,0.221575266803545
0.2,0.015,0.75,0.8,0.8,0.988477916417471,0.174270375157662,0.192840446206573,0.188668727544104,0.978366993312177,0.617008470738462,0.339618204909671
0.2,0.04,1,0.8,1.2,0.988228697643206,0.166505481005475,0.184426932160507,0.180465837663322,0.978522147222306,0.273482853172683,0.219088192994806
0.2,0.015,1.75,0.6,1,0.987729696004933,0.18626437116516,0.204694659761479,0.200002153620372,0.977075581030913,0.688991648473357,0.377808237700396
0.15,0.02,0.75,0.8,1,0.987606224810682,0.261374539886627,0.289364325720071,0.283146184313406,0.978511029681383,0.41972662667117,0.401803084433646
0.15,0.06,1.25,1,1.2,0.987469747189711,0.261428196224242,0.28972719871636,0.283537945142541,0.978637650861772,0.187777523720386,0.271170238014669
0.2,0.03,1.75,1.2,0.8,0.986980450875509,0.26144876817133,0.288686021535836,0.282339209350568,0.978014826795207,0.289596723597753,0.331524810992832
0.15,0.03,0.75,0.6,1,0.986661820543614,0.189403083417148,0.210316711018692,0.205907938524482,0.979037459872517,0.717301692445048,0.394716971529775
0.15,0.06,1.75,0.6,1,0.984503917268185,0.188996707966005,0.20914270365812,0.204591106886062,0.978236884708638,0.715774089967494,0.402394600822117
0.15,0.03,0.75,1,0.8,0.983374858600017,0.26251365662396,0.29158908878688,0.285512764819371,0.97916134656208,0.423041620800613,0.404613950346736
0.2,0.04,0.75,1,1,0.982830880281897,0.164677719138473,0.183102256534048,0.179300116965764,0.97923488415569,0.255267001377049,0.210391815812624
0.2,0.015,1,0.6,1.2,0.982778436464576,0.166083301005886,0.18295716972473,0.178844910798196,0.977523379200055,0.475481018979101,0.284404151796105
0.3,0.015,1.75,1.2,0.8,0.982768197267028,0.166171299755409,0.182731189191891,0.178562658744744,0.977187635752923,0.264496643280613,0.211781411186683
0.15,0.04,0.75,1.2,0.8,0.982668844406547,0.262728424606552,0.292271655803445,0.286259155948372,0.979428385422646,0.295096501529973,0.339529939004442
0.2,0.06,0.75,1.2,1.2,0.982239780456005,0.164393209769755,0.183000160682181,0.17922827713416,0.97938863258939,0.124042010115123,0.148325440506666
0.15,0.1,1.75,0.8,1,0.981536131699522,0.165014788099126,0.182654239603599,0.178660031164966,0.978132407726745,0.40161774453168,0.275289501939081
0.2,0.03,1.25,1.2,1.2,0.980789190209428,0.26296916938023,0.29039760244736,0.284022317920626,0.978046359635874,0.128786730182815,0.221987412667631
0.3,0.015,1.5,1.2,1,0.980114361555384,0.165539383170205,0.182012450578248,0.177856118929762,0.977164575086587,0.169241330145978,0.16876690910899
0.2,0.04,1.5,0.8,0.8,0.979999526987975,0.171730670644475,0.189910068817006,0.185766072654202,0.978179165598652,0.616022552776058,0.339675990416998
0.2,0.015,1.5,0.6,1,0.979280771297899,0.182108263024467,0.200230955797851,0.195659984723184,0.977171506491327,0.688073238201928,0.370391398497398
0.15,0.06,1.75,1,1,0.978471885206462,0.263593053004363,0.291831046608196,0.285531693572168,0.978414383564593,0.270551021430151,0.328504432489554
0.15,0.03,1.5,0.6,1,0.978270549246767,0.243228267768494,0.26854244546764,0.262631674161789,0.977989433679438,0.731701521124725,0.493986524663489
0.2,0.02,1.5,1,1.2,0.978196643859785,0.26349723266121,0.289979851679651,0.28342032412027,0.9773793678375,0.183822222278525,0.265897057919327
0.2,0.03,1,0.8,0.8,0.978127741102275,0.170993885186194,0.189330700088504,0.18525419040943,0.978468839563957,0.61625870945124,0.335308963592035
0.15,0.06,1.5,0.6,1,0.977435223851418,0.185011324601893,0.204831410182519,0.200392150932018,0.978327253390755,0.71480502486089,0.395121798378969
0.15,0.02,1,0.6,1,0.97711727908975,0.243967192329884,0.269299661051699,0.26336009067299,0.977944382270989,0.731782327379808,0.496145194274481
0.2,0.015,1.25,1,1,0.976511566915459,0.263893921894235,0.29027635735691,0.283683052798092,0.977286112383203,0.264700594952192,0.320089892519894
0.2,0.03,1.75,0.6,1.2,0.976507407294564,0.164433429268688,0.181323229685818,0.177280629876341,0.977705008803995,0.475255116058875,0.283104449271412
0.15,0.02,0.75,0.8,0.8,0.976498131704369,0.254103347045415,0.281547373744903,0.275541908147631,0.978669786482492,0.653872122081681,0.489435829711294
0.15,0.015,1,0.6,1.2,0.975834201207207,0.263166689432016,0.289731010226995,0.283198377397845,0.977452766191538,0.512097706647274,0.443542758622478
0.2,0.02,1.75,1,1,0.975772932229598,0.264092414045275,0.290665807787991,0.284097471697552,0.977402446677766,0.264794794462983,0.319455709626564
0.3,0.02,1.75,1.2,1.2,0.972457573124071,0.16364033691347,0.180036088906066,0.175945356493925,0.97727826439134,0.117468576558643,0.139351606271822
0.2,0.03,1.5,1.2,1,0.971079653428635,0.265328255413882,0.292922500682187,0.286476487217249,0.977994133431452,0.185651027118739,0.269062608748463
0.15,0.1,1.25,1,0.8,0.968885694619435,0.161926006890125,0.179495076520149,0.175617653966339,0.978398167632331,0.402965969661067,0.272182384762816
0.3,0.015,1.5,1.2,0.8,0.967440495332917,0.162490347042899,0.178774659678603,0.174713330714351,0.977282412554703,0.264211684883182,0.207594886471772
0.2,0.04,1,0.8,1,0.966972057316214,0.161523864208311,0.1789691159069,0.175133169547463,0.978566433990585,0.393153433031015,0.25667978044267
0.15,0.1,1.5,0.8,1,0.966942129949498,0.161617430839936,0.178975614385567,0.175077552834517,0.978220152703861,0.401188984205984,0.270498505055375
0.2,0.06,1.25,1,0.8,0.966563083062198,0.161462664405436,0.178888067757593,0.175026487464093,0.978413427223478,0.397367919122984,0.264181914853096
0.2,0.02,1.75,0.6,1,0.966184086793224,0.176658200102658,0.194470911067104,0.190074490121478,0.97739291227926,0.686953307784765,0.360586517432322
0.2,0.06,1.75,0.8,1.2,0.965607930099021,0.161479189430016,0.178562466139973,0.174652596041417,0.978103628477607,0.272684296444426,0.216509399708597
0.15,0.02,0.75,0.8,1.2,0.964275639142059,0.267040880222444,0.295435124690487,0.289047802771515,0.978379950841444,0.292163478224601,0.341687990276976
0.2,0.02,1,1.2,1,0.964192733178625,0.266990794840132,0.294662752317284,0.288158025768748,0.977924842901313,0.185733395099363,0.2714440642334
0.3,0.015,1.25,1.2,1.2,0.963766749264212,0.161706416022,0.177857461874358,0.173807381704021,0.977228505750307,0.11739487849429,0.137898216028871
0.15,0.06,1.25,0.6,1,0.96322479541439,0.178590721341189,0.197880639128598,0.193621519508358,0.978476319669294,0.713283322844676,0.383021217117854
0.2,0.015,1.25,0.6,1,0.962529740833026,0.175425330094819,0.193047955802401,0.188671529918757,0.97732985119965,0.686636374825591,0.358286989305629
0.15,0.1,0.75,1.2,1,0.962132118403249,0.159838853568146,0.178112609197432,0.17445118569037,0.979443209980697,0.18040382502937,0.17807317582152
0.15,0.04,1.5,0.8,0.8,0.961522452120389,0.257839518437863,0.28526808670848,0.279092600036006,0.978351989022926,0.654817146246866,0.497090264264427
0.2,0.06,1,1,1,0.961512300297788,0.16020239546906,0.177739316467068,0.173956102644977,0.978714817310602,0.254456043740046,0.208515248343557
0.2,0.03,1.5,0.6,1.2,0.961006617710613,0.160861829350975,0.17747312697607,0.173532752950783,0.977797348294774,0.474755170445175,0.277619826689008
0.15,0.03,1.75,0.6,1,0.960812664204289,0.248689293132806,0.274429880786368,0.268363494984157,0.977894587189893,0.73334985891944,0.504082090964004
0.15,0.02,1.25,0.6,1.2,0.960771254508028,0.266833435979962,0.293880937671581,0.287277244453082,0.977529358416981,0.51304085902561,0.450137764265132
0.3,0.02,1.75,1.2,1,0.960024079051282,0.160790251316643,0.176991906755445,0.172987344845746,0.97737432189353,0.169016074062479,0.164937259253722
0.2,0.015,1.25,1,1.2,0.958781056245082,0.26818756931653,0.294818396900079,0.288088630374248,0.977173179840227,0.184146108621873,0.27033871441692
0.2,0.015,1.5,1,0.8,0.958684255525124,0.268225533698817,0.295008543854172,0.288302348101718,0.977267791417697,0.414415322621961,0.40630753753719
0.2,0.04,1.25,0.8,0.8,0.958448366784656,0.165711913105053,0.183401561479065,0.179427017708193,0.978328735378159,0.614877805197612,0.329303196452774
0.3,0.02,1.5,1.2,1.2,0.956473862834538,0.160028184507985,0.17615147949546,0.172165624016218,0.977372568821685,0.117345670905103,0.136681031516171
0.15,0.06,0.75,0.8,0.8,0.955597200932834,0.165474079594578,0.184307605445295,0.180519182117398,0.979445105812405,0.631562871459611,0.338970096962933
0.2,0.1,1.75,1.2,1.2,0.955055023858604,0.159155839022131,0.176127104838501,0.172270233919034,0.978101775288911,0.123122456814818,0.147775998848983
0.2,0.02,1.5,0.6,1,0.954984359905224,0.172762927225489,0.190279787346642,0.185996075863601,0.977487301500721,0.686126044384609,0.353701124277566
0.2,0.02,0.75,0.8,0.8,0.954105305499497,0.164448195504264,0.182290652999208,0.178406910445447,0.978694779519069,0.615213693795793,0.322649315258466
0.3,0.015,1.25,1.2,1,0.953745567290482,0.159482143967154,0.175501244729518,0.171521217116482,0.977321940826288,0.168945197996253,0.163362184116577
